2025-03-27 21:26:55 | INFO | Se encontraron 1 vistas.
2025-03-27 21:26:55 | INFO | ✅ Finalizó listar_vistas en 0.44 segundos

2025-03-27 21:26:55 | INFO | ▶️ Iniciando función: extraer_esquema_columnas
2025-03-27 21:27:05 | INFO | Exportadas 270 columnas
2025-03-27 21:27:05 | INFO | ▶️ Iniciando función: exportar_esquema_a_markdown
2025-03-27 21:27:05 | INFO | Markdown generado: estructura_bd.md
2025-03-27 21:27:05 | INFO | ✅ Finalizó exportar_esquema_a_markdown en 0.02 segundos

2025-03-27 21:27:05 | INFO | ✅ Finalizó extraer_esquema_columnas en 9.69 segundos

2025-03-27 21:27:05 | INFO | ▶️ Iniciando función: exportar_sql_definiciones_tablas
2025-03-27 21:27:15 | INFO | Archivo generado: definiciones_tablas.sql
2025-03-27 21:27:15 | INFO | ✅ Finalizó exportar_sql_definiciones_tablas en 9.84 segundos

2025-03-27 21:27:15 | INFO | ▶️ Iniciando función: exportar_sql_definiciones_vistas
2025-03-27 21:27:15 | INFO | Archivo generado: definiciones_vistas.sql
2025-03-27 21:27:15 | INFO | ✅ Finalizó exportar_sql_definiciones_vistas en 0.39 segundos

2025-03-27 21:33:05 | INFO | Iniciando función: abrir_tunel_ssh
2025-03-27 21:33:07 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:33:08 | INFO | Authentication (publickey) failed.
2025-03-27 21:33:08 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:33:10 | INFO | Authentication (publickey) failed.
2025-03-27 21:33:10 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:33:11 | INFO | Authentication (password) successful!
2025-03-27 21:33:11 | INFO | Túnel SSH abierto
2025-03-27 21:33:11 | INFO | Finalizó abrir_tunel_ssh en 5.81 segundos
2025-03-27 21:33:11 | INFO | Iniciando función: probar_conexion_postgres
2025-03-27 21:33:14 | INFO | Conexión a PostgreSQL establecida
2025-03-27 21:33:14 | INFO | Finalizó probar_conexion_postgres en 2.71 segundos
2025-03-27 21:33:14 | INFO | Iniciando función: listar_tablas
2025-03-27 21:33:14 | INFO | Se encontraron 27 tablas.
2025-03-27 21:33:14 | INFO | Finalizó listar_tablas en 0.47 segundos
2025-03-27 21:33:14 | INFO | Iniciando función: listar_vistas
2025-03-27 21:33:15 | INFO | Se encontraron 1 vistas.
2025-03-27 21:33:15 | INFO | Finalizó listar_vistas en 0.22 segundos
2025-03-27 21:33:15 | INFO | Iniciando función: extraer_esquema_columnas
2025-03-27 21:33:22 | INFO | Exportadas columnas a CSV y Markdown
2025-03-27 21:33:22 | INFO | Finalizó extraer_esquema_columnas en 7.21 segundos
2025-03-27 21:33:22 | INFO | Iniciando función: exportar_sql_definiciones_tablas
2025-03-27 21:33:29 | INFO | Archivo definiciones_tablas.sql generado
2025-03-27 21:33:29 | INFO | Finalizó exportar_sql_definiciones_tablas en 6.93 segundos
2025-03-27 21:33:29 | INFO | Iniciando función: exportar_sql_definiciones_vistas
2025-03-27 21:33:29 | INFO | Archivo definiciones_vistas.sql generado
2025-03-27 21:33:29 | INFO | Finalizó exportar_sql_definiciones_vistas en 0.32 segundos
2025-03-27 21:36:20 | INFO | Iniciando función: abrir_tunel_ssh
2025-03-27 21:36:20 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:36:21 | INFO | Authentication (publickey) failed.
2025-03-27 21:36:22 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:36:23 | INFO | Authentication (publickey) failed.
2025-03-27 21:36:24 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:36:25 | INFO | Authentication (password) successful!
2025-03-27 21:36:25 | INFO | Túnel SSH abierto
2025-03-27 21:36:25 | INFO | Finalizó abrir_tunel_ssh en 5.05 segundos
2025-03-27 21:36:25 | INFO | Iniciando función: probar_conexion_postgres
2025-03-27 21:36:28 | INFO | Conexión a PostgreSQL establecida
2025-03-27 21:36:28 | INFO | Finalizó probar_conexion_postgres en 2.87 segundos
2025-03-27 21:36:28 | INFO | Iniciando función: listar_tablas
2025-03-27 21:36:28 | INFO | Se encontraron 27 tablas.
2025-03-27 21:36:28 | INFO | Finalizó listar_tablas en 0.54 segundos
2025-03-27 21:36:28 | INFO | Iniciando función: listar_vistas
2025-03-27 21:36:28 | INFO | Se encontraron 1 vistas.
2025-03-27 21:36:28 | INFO | Finalizó listar_vistas en 0.27 segundos
2025-03-27 21:36:28 | INFO | Iniciando función: extraer_esquema_columnas
2025-03-27 21:36:37 | INFO | Exportadas columnas a CSV y Markdown
2025-03-27 21:36:37 | INFO | Finalizó extraer_esquema_columnas en 8.35 segundos
2025-03-27 21:36:37 | INFO | Iniciando función: exportar_sql_definiciones_tablas
2025-03-27 21:36:45 | INFO | Archivo definiciones_tablas.sql generado
2025-03-27 21:36:45 | INFO | Finalizó exportar_sql_definiciones_tablas en 7.79 segundos
2025-03-27 21:36:45 | INFO | Iniciando función: exportar_sql_definiciones_vistas
2025-03-27 21:36:45 | INFO | Archivo definiciones_vistas.sql generado
2025-03-27 21:36:45 | INFO | Finalizó exportar_sql_definiciones_vistas en 0.33 segundos
2025-03-27 21:40:30 | INFO | Iniciando función: abrir_tunel_ssh
2025-03-27 21:40:31 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:40:32 | INFO | Authentication (publickey) failed.
2025-03-27 21:40:33 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:40:34 | INFO | Authentication (publickey) failed.
2025-03-27 21:40:34 | INFO | Connected (version 2.0, client OpenSSH_9.6p1)
2025-03-27 21:40:35 | INFO | Authentication (password) successful!
2025-03-27 21:40:35 | INFO | Túnel SSH abierto
2025-03-27 21:40:35 | INFO | Finalizó abrir_tunel_ssh en 4.93 segundos
2025-03-27 21:40:35 | INFO | Iniciando función: probar_conexion_postgres
2025-03-27 21:40:38 | INFO | Conexión a PostgreSQL establecida
2025-03-27 21:40:38 | INFO | Finalizó probar_conexion_postgres en 2.84 segundos
2025-03-27 21:40:38 | INFO | Iniciando función: listar_tablas
2025-03-27 21:40:39 | INFO | Se encontraron 27 tablas.
2025-03-27 21:40:39 | INFO | Finalizó listar_tablas en 0.53 segundos
2025-03-27 21:40:39 | INFO | Iniciando función: listar_vistas
